date,status,logger_id,days,rh_above_82_mins,rh_80_82_mins,rh_below_75_mins,rh_below_80_mins
2018-09-11,native,13,82,1275,25,70,140
2018-09-11,native,14,82,1315,55,40,70
2018-09-11,native,15,82,1265,30,60,145
2018-09-11,native,16,82,1340,30,0,70
2018-09-11,native,17,82,1065,35,255,340
2018-09-11,native,18,82,1360,20,40,60
2018-09-11,native,19,82,105,45,1200,1290
2018-09-11,native,20,82,1415,10,0,15
2018-09-11,native,21,82,1140,40,95,260
2018-09-11,native,22,82,1100,110,0,230
2018-09-11,native,23,82,1060,15,275,365
2018-09-11,native,24,82,1270,15,55,155
2018-09-12,invaded,01,83,1280,160,0,0
2018-09-12,invaded,03,83,1440,0,0,0
2018-09-12,invaded,04,83,1440,0,0,0
2018-09-12,invaded,05,83,1440,0,0,0
2018-09-12,invaded,06,83,1440,0,0,0
2018-09-12,invaded,07,83,1440,0,0,0
2018-09-12,invaded,08,83,1440,0,0,0
2018-09-12,invaded,09,83,1440,0,0,0
2018-09-12,invaded,10,83,1410,5,0,25
2018-09-12,invaded,11,83,1280,35,65,125
2018-09-12,invaded,12,83,1095,35,260,310
2018-09-12,native,13,83,1350,10,45,80
2018-09-12,native,14,83,1350,10,40,80
2018-09-12,native,15,83,1295,55,45,90
2018-09-12,native,16,83,1350,25,10,65
2018-09-12,native,17,83,1305,5,90,130
2018-09-12,native,18,83,1370,20,20,50
2018-09-12,native,19,83,680,65,430,695
2018-09-12,native,20,83,1435,5,0,0
2018-09-12,native,21,83,1230,25,105,185
2018-09-12,native,22,83,1440,0,0,0
2018-09-12,native,23,83,1295,0,135,145
2018-09-12,native,24,83,1330,25,5,85
2018-09-13,invaded,01,84,1440,0,0,0
2018-09-13,invaded,03,84,1440,0,0,0
2018-09-13,invaded,04,84,1440,0,0,0
2018-09-13,invaded,05,84,1440,0,0,0
2018-09-13,invaded,06,84,1440,0,0,0
2018-09-13,invaded,07,84,1440,0,0,0
2018-09-13,invaded,08,84,1440,0,0,0
2018-09-13,invaded,09,84,1440,0,0,0
2018-09-13,invaded,10,84,1440,0,0,0
2018-09-13,invaded,11,84,1425,10,0,5
2018-09-13,invaded,12,84,1060,30,270,350
2018-09-13,native,13,84,1395,15,5,30
2018-09-13,native,14,84,1375,30,0,35
2018-09-13,native,15,84,1440,0,0,0
2018-09-13,native,16,84,1430,10,0,0
2018-09-13,native,17,84,1210,10,175,220
2018-09-13,native,18,84,1435,5,0,0
2018-09-13,native,19,84,155,50,1090,1235
2018-09-13,native,20,84,1440,0,0,0
2018-09-13,native,21,84,1370,45,5,25
2018-09-13,native,22,84,1440,0,0,0
2018-09-13,native,23,84,1200,5,205,235
2018-09-13,native,24,84,1400,25,0,15
2018-09-14,invaded,01,85,1440,0,0,0
2018-09-14,invaded,03,85,1440,0,0,0
2018-09-14,invaded,04,85,1250,25,55,165
2018-09-14,invaded,05,85,1440,0,0,0
2018-09-14,invaded,06,85,1440,0,0,0
2018-09-14,invaded,07,85,1330,30,0,80
2018-09-14,invaded,08,85,1440,0,0,0
2018-09-14,invaded,09,85,1440,0,0,0
2018-09-14,invaded,10,85,1195,50,125,195
2018-09-14,invaded,11,85,1100,45,200,295
2018-09-14,invaded,12,85,930,15,455,495
2018-09-14,native,13,85,1215,25,65,200
2018-09-14,native,14,85,1245,30,70,165
2018-09-14,native,15,85,1260,50,15,130
2018-09-14,native,16,85,1200,95,5,145
2018-09-14,native,17,85,1095,30,265,315
2018-09-14,native,18,85,1315,60,15,65
2018-09-14,native,19,85,490,100,490,850
2018-09-14,native,20,85,1425,15,0,0
2018-09-14,native,21,85,1090,40,115,310
2018-09-14,native,22,85,1440,0,0,0
2018-09-14,native,23,85,1055,20,335,365
2018-09-14,native,24,85,1150,25,115,265
2018-09-15,invaded,01,86,1440,0,0,0
2018-09-15,invaded,03,86,1440,0,0,0
2018-09-15,invaded,04,86,1180,55,115,205
2018-09-15,invaded,05,86,1440,0,0,0
2018-09-15,invaded,06,86,1355,80,0,5
2018-09-15,invaded,07,86,1170,30,75,240
2018-09-15,invaded,08,86,1440,0,0,0
2018-09-15,invaded,09,86,1440,0,0,0
2018-09-15,invaded,10,86,1120,40,220,280
2018-09-15,invaded,11,86,995,25,300,420
2018-09-15,invaded,12,86,855,30,510,555
2018-09-15,native,13,86,1150,15,155,275
2018-09-15,native,14,86,1135,75,125,230
2018-09-15,native,15,86,1200,35,60,205
2018-09-15,native,16,86,1145,40,105,255
2018-09-15,native,17,86,985,20,340,435
2018-09-15,native,18,86,1305,35,60,100
2018-09-15,native,19,86,1030,75,65,335
2018-09-15,native,20,86,1225,85,0,130
2018-09-15,native,21,86,1015,20,245,405
2018-09-15,native,22,86,1440,0,0,0
2018-09-15,native,23,86,1005,10,365,425
2018-09-15,native,24,86,1075,20,245,345
2018-09-16,invaded,01,87,1440,0,0,0
2018-09-16,invaded,03,87,1440,0,0,0
2018-09-16,invaded,04,87,1220,60,80,160
2018-09-16,invaded,05,87,1440,0,0,0
2018-09-16,invaded,06,87,1345,60,0,35
2018-09-16,invaded,07,87,1145,35,125,260
2018-09-16,invaded,08,87,1365,75,0,0
2018-09-16,invaded,09,87,1440,0,0,0
2018-09-16,invaded,10,87,1150,10,245,280
2018-09-16,invaded,11,87,1070,20,265,350
2018-09-16,invaded,12,87,880,15,485,545
2018-09-16,native,13,87,1125,20,155,295
2018-09-16,native,14,87,1125,40,85,275
2018-09-16,native,15,87,1220,55,20,165
2018-09-16,native,16,87,1315,65,5,60
2018-09-16,native,17,87,980,45,365,415
2018-09-16,native,18,87,1370,40,0,30
2018-09-16,native,19,87,890,160,55,390
2018-09-16,native,20,87,1185,100,20,155
2018-09-16,native,21,87,1000,85,200,355
2018-09-16,native,22,87,1440,0,0,0
2018-09-16,native,23,87,1015,15,385,410
2018-09-16,native,24,87,1080,35,120,325
2018-09-17,invaded,01,88,1440,0,0,0
2018-09-17,invaded,03,88,1440,0,0,0
2018-09-17,invaded,04,88,1365,25,5,50
2018-09-17,invaded,05,88,1330,20,15,90
2018-09-17,invaded,06,88,1440,0,0,0
2018-09-17,invaded,07,88,1270,15,125,155
2018-09-17,invaded,08,88,1370,25,0,45
2018-09-17,invaded,09,88,1435,5,0,0
2018-09-17,invaded,10,88,1295,10,95,135
2018-09-17,invaded,11,88,1215,25,140,200
2018-09-17,invaded,12,88,1070,20,315,350
2018-09-17,native,13,88,1250,5,80,185
2018-09-17,native,14,88,1245,20,115,175
2018-09-17,native,15,88,1270,5,60,165
2018-09-17,native,16,88,1440,0,0,0
2018-09-17,native,17,88,1160,15,220,265
2018-09-17,native,18,88,1380,25,0,35
2018-09-17,native,19,88,1035,195,0,210
2018-09-17,native,20,88,1305,45,40,90
2018-09-17,native,21,88,1215,25,120,200
2018-09-17,native,22,88,1440,0,0,0
2018-09-17,native,23,88,1175,5,245,260
2018-09-17,native,24,88,1290,5,60,145
2018-09-18,invaded,01,89,1250,85,0,105
2018-09-18,invaded,03,89,1440,0,0,0
2018-09-18,invaded,04,89,1270,30,85,140
2018-09-18,invaded,05,89,1440,0,0,0
2018-09-18,invaded,06,89,1410,30,0,0
2018-09-18,invaded,07,89,1285,25,55,130
2018-09-18,invaded,08,89,1385,55,0,0
2018-09-18,invaded,09,89,1440,0,0,0
2018-09-18,invaded,10,89,1155,30,175,255
2018-09-18,invaded,11,89,1090,35,100,315
2018-09-18,invaded,12,89,915,20,450,505
2018-09-18,native,13,89,1205,25,90,210
2018-09-18,native,14,89,1195,65,50,180
2018-09-18,native,15,89,1345,65,0,30
2018-09-18,native,16,89,1435,5,0,0
2018-09-18,native,17,89,1045,25,225,370
2018-09-18,native,18,89,1355,50,0,35
2018-09-18,native,19,89,755,65,240,620
2018-09-18,native,20,89,1320,60,0,60
2018-09-18,native,21,89,1175,120,0,145
2018-09-18,native,22,89,1440,0,0,0
2018-09-18,native,23,89,1040,35,295,365
2018-09-18,native,24,89,1275,65,15,100
2018-09-19,invaded,01,90,1440,0,0,0
2018-09-19,invaded,03,90,1440,0,0,0
2018-09-19,invaded,04,90,1150,70,150,220
2018-09-19,invaded,05,90,1380,60,0,0
2018-09-19,invaded,06,90,1275,70,0,95
2018-09-19,invaded,07,90,1130,90,90,220
2018-09-19,invaded,08,90,1300,35,0,105
2018-09-19,invaded,09,90,1440,0,0,0
2018-09-19,invaded,10,90,1065,35,290,340
2018-09-19,invaded,11,90,1015,20,350,405
2018-09-19,invaded,12,90,865,5,540,570
2018-09-19,native,13,90,1110,35,215,295
2018-09-19,native,14,90,1030,70,255,340
2018-09-19,native,15,90,1125,85,65,230
2018-09-19,native,16,90,1255,80,15,105
2018-09-19,native,17,90,975,5,375,460
2018-09-19,native,18,90,1305,50,10,85
2018-09-19,native,19,90,1120,155,50,165
2018-09-19,native,20,90,1130,25,60,285
2018-09-19,native,21,90,1065,90,120,285
2018-09-19,native,22,90,1440,0,0,0
2018-09-19,native,23,90,965,20,405,455
2018-09-19,native,24,90,1095,20,100,325
2018-09-20,invaded,01,91,1440,0,0,0
2018-09-20,invaded,03,91,1440,0,0,0
2018-09-20,invaded,04,91,1315,60,0,65
2018-09-20,invaded,05,91,1440,0,0,0
2018-09-20,invaded,06,91,1440,0,0,0
2018-09-20,invaded,07,91,1390,25,0,25
2018-09-20,invaded,08,91,1440,0,0,0
2018-09-20,invaded,09,91,1440,0,0,0
2018-09-20,invaded,10,91,1205,35,105,200
2018-09-20,invaded,11,91,1440,0,0,0
2018-09-20,invaded,12,91,1035,25,335,380
2018-09-20,native,13,91,1425,10,0,5
2018-09-20,native,14,91,1310,30,5,100
2018-09-20,native,15,91,1435,5,0,0
2018-09-20,native,16,91,1440,0,0,0
2018-09-20,native,17,91,1180,40,160,220
2018-09-20,native,18,91,1440,0,0,0
2018-09-20,native,19,91,890,185,180,365
2018-09-20,native,20,91,1440,0,0,0
2018-09-20,native,21,91,1440,0,0,0
2018-09-20,native,22,91,1440,0,0,0
2018-09-20,native,23,91,1225,0,135,215
2018-09-20,native,24,91,1435,5,0,0
2018-09-21,invaded,01,92,1255,185,0,0
2018-09-21,invaded,03,92,1440,0,0,0
2018-09-21,invaded,04,92,1425,5,0,10
2018-09-21,invaded,05,92,1385,25,0,30
2018-09-21,invaded,06,92,1440,0,0,0
2018-09-21,invaded,07,92,1340,15,25,85
2018-09-21,invaded,08,92,1440,0,0,0
2018-09-21,invaded,09,92,1440,0,0,0
2018-09-21,invaded,10,92,1250,40,65,150
2018-09-21,invaded,11,92,1185,75,125,180
2018-09-21,invaded,12,92,1005,20,355,415
2018-09-21,native,13,92,1325,10,80,105
2018-09-21,native,14,92,1285,5,120,150
2018-09-21,native,15,92,1350,0,55,90
2018-09-21,native,16,92,1405,25,0,10
2018-09-21,native,17,92,1245,15,140,180
2018-09-21,native,18,92,1360,10,45,70
2018-09-21,native,19,92,990,100,135,350
2018-09-21,native,20,92,1335,35,20,70
2018-09-21,native,21,92,1310,20,15,110
2018-09-21,native,22,92,1440,0,0,0
2018-09-21,native,23,92,1135,75,160,230
2018-09-21,native,24,92,1335,40,5,65
2018-09-22,invaded,01,93,870,65,355,505
2018-09-22,invaded,03,93,1440,0,0,0
2018-09-22,invaded,04,93,1320,60,0,60
2018-09-22,invaded,05,93,1430,10,0,0
2018-09-22,invaded,06,93,1440,0,0,0
2018-09-22,invaded,07,93,1380,20,0,40
2018-09-22,invaded,08,93,1440,0,0,0
2018-09-22,invaded,09,93,1440,0,0,0
2018-09-22,invaded,10,93,1155,30,70,255
2018-09-22,invaded,11,93,1105,25,95,310
2018-09-22,invaded,12,93,910,20,465,510
2018-09-22,native,13,93,1355,25,0,60
2018-09-22,native,14,93,1230,55,10,155
2018-09-22,native,15,93,1305,40,0,95
2018-09-22,native,16,93,1440,0,0,0
2018-09-22,native,17,93,1100,35,210,305
2018-09-22,native,18,93,1430,10,0,0
2018-09-22,native,19,93,1085,50,115,305
2018-09-22,native,20,93,1435,5,0,0
2018-09-22,native,21,93,1260,140,0,40
2018-09-22,native,22,93,1440,0,0,0
2018-09-22,native,23,93,1120,20,165,300
2018-09-22,native,24,93,1380,40,0,20
2018-09-23,invaded,01,94,1240,200,0,0
2018-09-23,invaded,02,94,180,10,710,730
2018-09-23,invaded,03,94,1440,0,0,0
2018-09-23,invaded,04,94,1225,30,135,185
2018-09-23,invaded,05,94,1230,30,75,180
2018-09-23,invaded,06,94,1310,100,0,30
2018-09-23,invaded,07,94,1160,50,145,230
2018-09-23,invaded,08,94,1270,20,0,150
2018-09-23,invaded,09,94,1440,0,0,0
2018-09-23,invaded,10,94,1025,35,255,380
2018-09-23,invaded,11,94,1010,40,340,390
2018-09-23,invaded,12,94,890,15,500,535
2018-09-23,native,13,94,1135,35,195,270
2018-09-23,native,14,94,1100,10,240,330
2018-09-23,native,15,94,1040,15,250,385
2018-09-23,native,16,94,1295,40,0,105
2018-09-23,native,17,94,1035,20,315,385
2018-09-23,native,18,94,1295,55,15,90
2018-09-23,native,19,94,1035,155,60,250
2018-09-23,native,20,94,1105,45,85,290
2018-09-23,native,21,94,1080,25,190,335
2018-09-23,native,22,94,1440,0,0,0
2018-09-23,native,23,94,1040,10,350,390
2018-09-23,native,24,94,1180,70,70,190
2018-09-24,invaded,01,95,1195,230,0,15
2018-09-24,invaded,03,95,1440,0,0,0
2018-09-24,invaded,04,95,1440,0,0,0
2018-09-24,invaded,05,95,1440,0,0,0
2018-09-24,invaded,06,95,1440,0,0,0
2018-09-24,invaded,07,95,1440,0,0,0
2018-09-24,invaded,08,95,1440,0,0,0
2018-09-24,invaded,09,95,1440,0,0,0
2018-09-24,invaded,10,95,1435,5,0,0
2018-09-24,invaded,11,95,1350,20,25,70
2018-09-24,invaded,12,95,1240,15,170,185
2018-09-24,native,13,95,1400,20,0,20
2018-09-24,native,14,95,1390,15,10,35
2018-09-24,native,15,95,1420,15,0,5
2018-09-24,native,16,95,1440,0,0,0
2018-09-24,native,17,95,1330,30,30,80
2018-09-24,native,18,95,1440,0,0,0
2018-09-24,native,19,95,850,205,30,385
2018-09-24,native,20,95,1440,0,0,0
2018-09-24,native,21,95,1390,25,0,25
2018-09-24,native,22,95,1440,0,0,0
2018-09-24,native,23,95,1320,15,50,105
2018-09-24,native,24,95,1440,0,0,0
2018-09-25,invaded,01,96,705,5,615,730
2018-09-25,invaded,03,96,1440,0,0,0
2018-09-25,invaded,04,96,1440,0,0,0
2018-09-25,invaded,05,96,1440,0,0,0
2018-09-25,invaded,06,96,1440,0,0,0
2018-09-25,invaded,07,96,1440,0,0,0
2018-09-25,invaded,08,96,1440,0,0,0
2018-09-25,invaded,09,96,1440,0,0,0
2018-09-25,invaded,10,96,1440,0,0,0
2018-09-25,invaded,11,96,1440,0,0,0
2018-09-25,invaded,12,96,1225,35,45,180
2018-09-25,native,13,96,1440,0,0,0
2018-09-25,native,14,96,1440,0,0,0
2018-09-25,native,15,96,1440,0,0,0
2018-09-25,native,16,96,1440,0,0,0
2018-09-25,native,17,96,1330,10,65,100
2018-09-25,native,18,96,1440,0,0,0
2018-09-25,native,19,96,480,55,790,905
2018-09-25,native,20,96,1440,0,0,0
2018-09-25,native,21,96,1440,0,0,0
2018-09-25,native,22,96,1440,0,0,0
2018-09-25,native,23,96,1440,0,0,0
2018-09-25,native,24,96,1440,0,0,0
2018-09-26,invaded,01,97,715,15,625,710
2018-09-26,invaded,03,97,1440,0,0,0
2018-09-26,invaded,04,97,1410,25,0,5
2018-09-26,invaded,05,97,1440,0,0,0
2018-09-26,invaded,06,97,1440,0,0,0
2018-09-26,invaded,07,97,1435,0,0,5
2018-09-26,invaded,08,97,1440,0,0,0
2018-09-26,invaded,09,97,1440,0,0,0
2018-09-26,invaded,10,97,1280,35,0,125
2018-09-26,invaded,11,97,1220,100,0,120
2018-09-26,invaded,12,97,1015,10,380,415
2018-09-26,native,13,97,1220,30,85,190
2018-09-26,native,14,97,1290,50,0,100
2018-09-26,native,15,97,1315,55,25,70
2018-09-26,native,16,97,1440,0,0,0
2018-09-26,native,17,97,1170,20,230,250
2018-09-26,native,18,97,1375,35,0,30
2018-09-26,native,19,97,775,140,365,525
2018-09-26,native,20,97,1335,75,0,30
2018-09-26,native,21,97,1410,25,0,5
2018-09-26,native,22,97,1440,0,0,0
2018-09-26,native,23,97,1155,10,210,275
2018-09-26,native,24,97,1360,30,5,50
2018-09-27,invaded,01,98,1350,90,0,0
2018-09-27,invaded,03,98,1440,0,0,0
2018-09-27,invaded,04,98,1440,0,0,0
2018-09-27,invaded,05,98,1440,0,0,0
2018-09-27,invaded,06,98,1440,0,0,0
2018-09-27,invaded,07,98,1365,40,0,35
2018-09-27,invaded,08,98,1440,0,0,0
2018-09-27,invaded,09,98,1440,0,0,0
2018-09-27,invaded,10,98,1440,0,0,0
2018-09-27,invaded,11,98,1440,0,0,0
2018-09-27,invaded,12,98,1150,15,155,275
2018-09-27,native,13,98,1240,40,30,160
2018-09-27,native,14,98,1430,10,0,0
2018-09-27,native,15,98,1420,10,5,10
2018-09-27,native,16,98,1440,0,0,0
2018-09-27,native,17,98,1120,30,205,290
2018-09-27,native,18,98,1440,0,0,0
2018-09-27,native,19,98,890,120,185,430
2018-09-27,native,20,98,1440,0,0,0
2018-09-27,native,21,98,1440,0,0,0
2018-09-27,native,22,98,1440,0,0,0
2018-09-27,native,23,98,1210,35,75,195
2018-09-27,native,24,98,1440,0,0,0
2018-09-28,invaded,01,99,1145,55,0,240
2018-09-28,invaded,03,99,1440,0,0,0
2018-09-28,invaded,04,99,1440,0,0,0
2018-09-28,invaded,05,99,1440,0,0,0
2018-09-28,invaded,06,99,1440,0,0,0
2018-09-28,invaded,07,99,1440,0,0,0
2018-09-28,invaded,08,99,1440,0,0,0
2018-09-28,invaded,09,99,1440,0,0,0
2018-09-28,invaded,10,99,1435,5,0,0
2018-09-28,invaded,11,99,1415,15,0,10
2018-09-28,invaded,12,99,1095,15,280,330
2018-09-28,native,13,99,1435,5,0,0
2018-09-28,native,14,99,1440,0,0,0
2018-09-28,native,15,99,1375,40,0,25
2018-09-28,native,16,99,1440,0,0,0
2018-09-28,native,17,99,1260,50,85,130
2018-09-28,native,18,99,1440,0,0,0
2018-09-28,native,19,99,825,110,180,505
2018-09-28,native,20,99,1435,5,0,0
2018-09-28,native,21,99,1435,5,0,0
2018-09-28,native,22,99,1440,0,0,0
2018-09-28,native,23,99,1265,30,80,145
2018-09-28,native,24,99,1440,0,0,0
2018-09-29,invaded,01,100,865,70,375,505
2018-09-29,invaded,03,100,1440,0,0,0
2018-09-29,invaded,04,100,1440,0,0,0
2018-09-29,invaded,05,100,1440,0,0,0
2018-09-29,invaded,06,100,1440,0,0,0
2018-09-29,invaded,07,100,1440,0,0,0
2018-09-29,invaded,08,100,1440,0,0,0
2018-09-29,invaded,09,100,1440,0,0,0
2018-09-29,invaded,10,100,1440,0,0,0
2018-09-29,invaded,11,100,1440,0,0,0
2018-09-29,invaded,12,100,1195,80,35,165
2018-09-29,native,13,100,1400,10,0,30
2018-09-29,native,14,100,1440,0,0,0
2018-09-29,native,15,100,1415,15,0,10
2018-09-29,native,16,100,1440,0,0,0
2018-09-29,native,17,100,1270,10,110,160
2018-09-29,native,18,100,1440,0,0,0
2018-09-29,native,19,100,400,95,725,945
2018-09-29,native,20,100,1440,0,0,0
2018-09-29,native,21,100,1440,0,0,0
2018-09-29,native,22,100,1440,0,0,0
2018-09-29,native,23,100,1395,20,0,25
2018-09-29,native,24,100,1440,0,0,0
2018-09-30,invaded,01,101,225,40,980,1175
2018-09-30,invaded,03,101,1440,0,0,0
2018-09-30,invaded,04,101,1440,0,0,0
2018-09-30,invaded,05,101,1440,0,0,0
2018-09-30,invaded,06,101,1440,0,0,0
2018-09-30,invaded,07,101,1440,0,0,0
2018-09-30,invaded,08,101,1440,0,0,0
2018-09-30,invaded,09,101,1135,5,205,300
2018-09-30,invaded,10,101,1440,0,0,0
2018-09-30,invaded,11,101,1440,0,0,0
2018-09-30,invaded,12,101,1240,5,160,195
2018-09-30,native,13,101,1370,5,50,65
2018-09-30,native,14,101,1430,10,0,0
2018-09-30,native,15,101,1380,25,0,35
2018-09-30,native,16,101,1440,0,0,0
2018-09-30,native,17,101,1325,25,75,90
2018-09-30,native,18,101,1440,0,0,0
2018-09-30,native,19,101,395,135,515,910
2018-09-30,native,20,101,1390,40,0,10
2018-09-30,native,21,101,1435,5,0,0
2018-09-30,native,22,101,1440,0,0,0
2018-09-30,native,23,101,1345,10,30,85
2018-09-30,native,24,101,1440,0,0,0
2018-10-01,invaded,01,102,395,15,1020,1030
2018-10-01,invaded,03,102,1440,0,0,0
2018-10-01,invaded,04,102,1440,0,0,0
2018-10-01,invaded,05,102,1440,0,0,0
2018-10-01,invaded,06,102,1440,0,0,0
2018-10-01,invaded,07,102,1440,0,0,0
2018-10-01,invaded,08,102,1440,0,0,0
2018-10-01,invaded,09,102,1135,90,0,215
2018-10-01,invaded,10,102,1440,0,0,0
2018-10-01,invaded,11,102,1440,0,0,0
2018-10-01,invaded,12,102,1345,70,5,25
2018-10-01,native,13,102,1440,0,0,0
2018-10-01,native,14,102,1440,0,0,0
2018-10-01,native,15,102,1440,0,0,0
2018-10-01,native,16,102,1440,0,0,0
2018-10-01,native,17,102,1345,10,45,85
2018-10-01,native,18,102,1440,0,0,0
2018-10-01,native,19,102,55,25,1190,1360
2018-10-01,native,20,102,1440,0,0,0
2018-10-01,native,21,102,1440,0,0,0
2018-10-01,native,22,102,1110,10,250,320
2018-10-01,native,23,102,1440,0,0,0
2018-10-01,native,24,102,1440,0,0,0
2018-10-02,invaded,03,103,1440,0,0,0
2018-10-02,invaded,04,103,1440,0,0,0
2018-10-02,invaded,05,103,1440,0,0,0
2018-10-02,invaded,06,103,1440,0,0,0
2018-10-02,invaded,07,103,1440,0,0,0
2018-10-02,invaded,08,103,1440,0,0,0
2018-10-02,invaded,09,103,1115,125,0,200
2018-10-02,invaded,10,103,1440,0,0,0
2018-10-02,invaded,11,103,1440,0,0,0
2018-10-02,invaded,12,103,1245,30,25,165
2018-10-02,native,13,103,1440,0,0,0
2018-10-02,native,14,103,1440,0,0,0
2018-10-02,native,15,103,1440,0,0,0
2018-10-02,native,16,103,1440,0,0,0
2018-10-02,native,17,103,1425,10,0,5
2018-10-02,native,18,103,1440,0,0,0
2018-10-02,native,20,103,1440,0,0,0
2018-10-02,native,21,103,1440,0,0,0
2018-10-02,native,22,103,975,270,0,195
2018-10-02,native,23,103,1440,0,0,0
2018-10-02,native,24,103,1440,0,0,0
2018-10-03,invaded,01,104,160,20,1085,1260
2018-10-03,invaded,03,104,1440,0,0,0
2018-10-03,invaded,04,104,1440,0,0,0
2018-10-03,invaded,05,104,1440,0,0,0
